Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
48940,80,6,6197,2,5,482.0,1803.0,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,368726.8033,1129.578828,1032.833333,1462.018798,3242.0,31.0,161.0,161.0,0.0,161.0,161.0,6197.0,1549.25,1681.030909,3242.0,32.0,0,0,64,176,322.7368081,806.8420203,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,2,326.4285714,241.0,360.6,2,482,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48940,80,6,178,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11235.95506,178.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,5617.977528,5617.977528,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48942,80,6,3122,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,732222.934,2242.152466,520.3333333,648.7839908,1503.0,18.0,330.0,330.0,0.0,330.0,330.0,3122.0,780.5,839.3829083,1511.0,19.0,0,0,64,176,640.6149904,1601.537476,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48942,80,6,188,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10638.29787,188.0,0.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,5319.148936,5319.148936,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48946,80,6,7276,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,314183.6174,962.0670698,1212.666667,1861.048808,4557.0,26.0,135.0,135.0,0.0,135.0,135.0,7276.0,1819.0,2133.418071,4557.0,29.0,0,0,64,176,274.8763057,687.1907642,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48946,80,6,637,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3139.717425,637.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1569.858713,1569.858713,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48950,80,6,3566,2,5,482.0,1803.0,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,640773.9764,1962.983735,594.3333333,773.6727129,1725.0,18.0,269.0,269.0,0.0,269.0,269.0,3566.0,891.5,960.1001684,1725.0,21.0,0,0,64,176,560.8524958,1402.131239,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,2,326.4285714,241.0,360.6,2,482,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48950,80,6,223,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8968.609865,223.0,0.0,223.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,4484.304933,4484.304933,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48952,80,6,13974,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,163732.6463,500.9302991,2329.0,4323.06507,10934.0,31.0,163.0,163.0,0.0,163.0,163.0,13974.0,3493.5,5104.170223,10934.0,43.0,0,0,64,176,143.1229426,357.8073565,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48952,80,6,994,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2012.072435,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1006.036217,1006.036217,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48956,80,6,8358,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,273749.7009,837.520938,1393.0,2065.763297,5092.0,27.0,165.0,165.0,0.0,165.0,165.0,8358.0,2089.5,2347.240436,5092.0,30.0,0,0,64,176,239.2916966,598.2292414,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48956,80,6,203,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9852.216749,203.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,4926.108374,4926.108374,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48958,80,6,6362,2,5,480.0,1803.0,480,0,240.0,339.411255,1803,0,360.6,806.3261127,358849.4184,1100.28293,1060.333333,1614.959153,4030.0,24.0,187.0,187.0,0.0,187.0,187.0,6362.0,1590.5,1867.315096,4030.0,24.0,0,0,64,176,314.3665514,785.9163785,0,1803,285.375,635.8007184,404242.5536,0,1,0,0,0,0,2,326.1428571,240.0,360.6,2,480,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48958,80,6,298,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6711.409396,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,3355.704698,3355.704698,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48962,80,6,3327,2,5,483.0,1833.0,483,0,241.5,341.5325753,1833,0,366.6,819.7425206,696122.633,2103.997595,554.5,782.8263537,1709.0,15.0,76.0,76.0,0.0,76.0,76.0,3327.0,831.75,894.330802,1709.0,20.0,0,0,64,176,601.1421701,1502.855425,0,1833,289.5,646.1640659,417528.0,0,1,0,0,0,0,2,330.8571429,241.5,366.6,2,483,5,1833,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48962,80,6,218,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9174.311927,218.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,4587.155963,4587.155963,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48966,80,6,5906,2,5,491.0,1803.0,491,0,245.5,347.1894296,1803,0,360.6,806.3261127,388418.5574,1185.235354,984.3333333,1384.600111,3155.0,26.0,147.0,147.0,0.0,147.0,147.0,5906.0,1476.5,1579.892085,3155.0,30.0,0,0,64,176,338.6386725,846.5966813,0,1803,286.75,636.2934521,404869.3571,0,1,0,0,0,0,2,327.7142857,245.5,360.6,2,491,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48966,80,6,555,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3603.603604,555.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1801.801802,1801.801802,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48970,80,6,9243,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,247322.298,757.3298713,1540.5,2483.753349,6064.0,20.0,113.0,113.0,0.0,113.0,113.0,9243.0,2310.75,2906.502867,6197.0,24.0,0,0,64,176,216.3799632,540.949908,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48970,80,6,127,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15748.0315,127.0,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,7874.015748,7874.015748,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48972,80,6,6187,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,369484.4028,1131.404558,1031.166667,1552.430535,3788.0,25.0,143.0,143.0,0.0,143.0,143.0,6187.0,1546.75,1783.360008,3788.0,28.0,0,0,64,176,323.2584451,808.1461128,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48972,80,6,145,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13793.10345,145.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,6896.551724,6896.551724,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48976,80,6,5485,2,5,484.0,1803.0,484,0,242.0,342.2396821,1803,0,360.6,806.3261127,416955.3327,1276.20784,914.1666667,1334.526495,3126.0,22.0,124.0,124.0,0.0,124.0,124.0,5485.0,1371.25,1526.952384,3126.0,26.0,0,0,64,176,364.6308113,911.5770283,0,1803,285.875,635.9771868,404466.9821,0,1,0,0,0,0,2,326.7142857,242.0,360.6,2,484,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48976,80,6,549,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3642.98725,549.0,0.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1821.493625,1821.493625,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48980,80,6,9612,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,238035.7886,728.2563462,1602.0,2445.5684,6032.0,35.0,267.0,267.0,0.0,267.0,267.0,9612.0,2403.0,2831.792012,6032.0,35.0,0,0,64,176,208.0732418,520.1831045,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48980,80,6,5573,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,358.8731383,5573.0,0.0,5573.0,5573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,179.4365692,179.4365692,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48984,80,6,4940,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,462753.0364,1417.004049,823.3333333,1223.574381,2892.0,17.0,96.0,96.0,0.0,96.0,96.0,4940.0,1235.0,1397.274728,2892.0,23.0,0,0,64,176,404.8582996,1012.145749,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48984,80,6,589,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3395.585739,589.0,0.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1697.792869,1697.792869,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48986,80,6,4686,2,5,482.0,1803.0,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,487622.7059,1493.811353,781.0,1145.466543,2694.0,21.0,106.0,106.0,0.0,106.0,106.0,4686.0,1171.5,1312.775558,2694.0,26.0,0,0,64,176,426.8032437,1067.008109,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,2,326.4285714,241.0,360.6,2,482,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48986,80,6,123,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16260.1626,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,8130.081301,8130.081301,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48990,80,6,6948,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,329303.3967,1007.484168,1158.0,1606.469421,3723.0,30.0,263.0,263.0,0.0,263.0,263.0,6948.0,1737.0,1872.884584,3723.0,30.0,0,0,64,176,287.8526195,719.6315486,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48990,80,6,163,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12269.93865,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,6134.969325,6134.969325,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48994,80,6,3174,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,720856.9628,2205.41903,529.0,756.5582595,1730.0,15.0,73.0,73.0,0.0,73.0,73.0,3174.0,793.5,864.5725341,1730.0,21.0,0,0,64,176,630.1197227,1575.299307,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48994,80,6,85,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.41176,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,11764.70588,11764.70588,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48998,80,6,7413,2,5,480.0,1803.0,480,0,240.0,339.411255,1803,0,360.6,806.3261127,307972.4808,944.2870633,1235.5,1934.778721,4773.0,25.0,137.0,137.0,0.0,137.0,137.0,7413.0,1853.25,2226.435473,4773.0,28.0,0,0,64,176,269.7963038,674.4907595,0,1803,285.375,635.8007184,404242.5536,0,1,0,0,0,0,2,326.1428571,240.0,360.6,2,480,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48998,80,6,596,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3355.704698,596.0,0.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1677.852349,1677.852349,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49002,80,6,5277,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,433200.6822,1326.511275,879.5,1241.529661,2759.0,20.0,141.0,141.0,0.0,141.0,141.0,5277.0,1319.25,1424.685784,2759.0,25.0,0,0,64,176,379.0032215,947.5080538,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49002,80,6,265,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7547.169811,265.0,0.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,3773.584906,3773.584906,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49006,80,6,8432,2,5,491.0,1803.0,491,0,245.5,347.1894296,1803,0,360.6,806.3261127,272058.8235,830.170778,1405.333333,2343.813104,5858.0,17.0,80.0,80.0,0.0,80.0,80.0,8432.0,2108.0,2749.641552,5955.0,17.0,0,0,64,176,237.1916509,592.9791271,0,1803,286.75,636.2934521,404869.3571,0,1,0,0,0,0,2,327.7142857,245.5,360.6,2,491,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49006,80,6,170,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588,170.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,5882.352941,5882.352941,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49008,80,6,10074,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,226920.7862,694.8580504,1679.0,3035.507206,7680.0,22.0,122.0,122.0,0.0,122.0,122.0,10074.0,2518.5,3567.939695,7680.0,25.0,0,0,64,176,198.5308716,496.3271789,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49008,80,6,3038,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,658.3278473,3038.0,0.0,3038.0,3038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,329.1639236,329.1639236,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49012,80,6,7921,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,288599.9243,883.7268022,1320.166667,1877.961918,4673.0,28.0,590.0,590.0,0.0,590.0,590.0,7921.0,1980.25,2268.206983,4673.0,40.0,0,0,64,176,252.493372,631.2334301,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49012,80,6,344,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5813.953488,344.0,0.0,344.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,2906.976744,2906.976744,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49016,80,6,8395,2,5,484.0,1803.0,484,0,242.0,342.2396821,1803,0,360.6,806.3261127,272424.0619,833.8296605,1399.166667,2245.608462,5611.0,29.0,165.0,165.0,0.0,165.0,165.0,8395.0,2098.75,2598.159012,5611.0,32.0,0,0,64,176,238.2370459,595.5926147,0,1803,285.875,635.9771868,404466.9821,0,1,0,0,0,0,2,326.7142857,242.0,360.6,2,484,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49016,80,6,605,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3305.785124,605.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1652.892562,1652.892562,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49020,80,6,4145,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,551990.3498,1688.781665,690.8333333,997.5488793,2353.0,18.0,106.0,106.0,0.0,106.0,106.0,4145.0,1036.25,1143.287475,2353.0,22.0,0,0,64,176,482.509047,1206.272618,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49020,80,6,352,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5681.818182,352.0,0.0,352.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,2840.909091,2840.909091,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49024,80,6,14304,2,5,483.0,1803.0,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,159815.4362,489.3736018,2384.0,2770.320054,6703.0,34.0,4268.0,4268.0,0.0,4268.0,4268.0,14304.0,3576.0,4003.871044,7367.0,34.0,0,0,64,176,139.8210291,349.5525727,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,2,326.5714286,241.5,360.6,2,483,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49024,80,6,698,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2865.329513,698.0,0.0,698.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,1432.664756,1432.664756,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49028,80,6,7784,2,5,482.0,1803.0,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,293550.8736,899.2805755,1297.333333,1937.056495,4533.0,26.0,120.0,120.0,0.0,120.0,120.0,7784.0,1946.0,2252.976846,4699.0,26.0,0,0,64,176,256.9373073,642.3432682,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,2,326.4285714,241.0,360.6,2,482,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49028,80,6,135,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14814.81481,135.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,7407.407407,7407.407407,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49032,80,6,5106,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,448100.2742,1370.936154,851.0,1217.809016,2852.0,20.0,105.0,105.0,0.0,105.0,105.0,5106.0,1276.5,1380.717326,2852.0,25.0,0,0,64,176,391.6960439,979.2401097,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49032,80,6,106,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18867.92453,106.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,9433.962264,9433.962264,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49036,80,6,7327,2,5,485.0,1803.0,485,0,242.5,342.9467889,1803,0,360.6,806.3261127,312269.6875,955.3705473,1221.166667,2184.604442,5490.0,16.0,71.0,71.0,0.0,71.0,71.0,7327.0,1831.75,2604.24466,5577.0,18.0,0,0,64,176,272.9630135,682.4075338,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,2,326.8571429,242.5,360.6,2,485,5,1803,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
49036,80,6,197,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10152.28426,197.0,0.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,5076.142132,5076.142132,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0,1,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
